Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520207_SB,Kỹ thuật điện tử (CTLK với ĐH Suny Binghamton) (2+2),A00 | A01 | B00 | D01,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520212,Kỹ thuật y sinh,A00 | B00 | B08 | D07,22,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7580201,Kỹ thuật xây dựng,A00 | A01 | D07,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520118,Kỹ thuật hệ thống công nghiệp,A00 | A01 | D01,19,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520301,Kỹ thuật hóa học,A00 | A01 | B00 | D07,20,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7480106_SB,Kỹ thuật máy tính (CTLK với ĐH Suny Binghamton) (2+2),A00 | A01,21,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520121,Kỹ thuật không gian,A00 | A01 | A02 | D01,21,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7510605,Logistics và Quản lý chuỗi cung ứng,A00 | A01 | D01,25.25,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520216,Ngành Kỹ thuật điều khiển & Tự động hóa,A00 | A01 | B00 | D01,21,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520320,Ngành Kỹ thuật môi trường,A00 | A02 | B00 | D07,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7520207,Ngành Kỹ thuật điện tử truyền thông,A00 | A01 | B00 | D01,21,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7220201,Ngôn ngữ Anh,D01 | D09 | D14 | D15,25,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340101,Quản trị Kinh doanh,A00 | A01 | D01 | D07,23.5,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7580302,Quản lý xây dựng,A00 | A01 | D01 | D07,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340101_SY,Quản trị kinh doanh (CTLK với ĐH Sydney) (2+2),A00 | A01 | D01 | D07,21,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340101_UN,Quản trị kinh doanh (CTLK với ĐH Nottingham) (2+2),A00 | A01 | D01 | D07,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340101_AND,"Quản trị kinh doanh (Đại học Andrews, Hoa Kỳ) (4+0)",A00 | A01 | D01 | D07,18,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7340201,Tài chính – Ngân hàng,A00 | A01 | D01 | D07,23,
QSQ,Đại học Quốc tế - Đại học Quốc gia TP HCM,7460201,Thống kê,A00 | A01,18,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,C00,23.48,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),A01,24.06,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,A00,23.05,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,D78,22.42,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,A01,22.45,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),A00,24.35,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),D04,24.44,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,D01,22,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,D04,24.65,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,D03,22,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),D01,24.3,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,D03,24.05,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,D01,22.2,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),C00,25.73,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,A01,23.15,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900205,Quản trị tài nguyên di sản,D04,24.4,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7900204,Quản trị đô thị thông minh và bền vững,D07,22.2,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349002,Quản trị kinh doanh (liên kết),D03,22,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),A00,24.17,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),D03,24.6,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),C00,26.13,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),A01,24.2,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),D01,24.7,
QHK,Khoa Các khoa học liên ngành - Đại học Quốc gia Hà Nội,7349001,Tài chính - Ngân hàng (liên kết),D04,25.2,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510303DKK (trước 2023),7510303DKK,A00,23.3,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340204DKK,Bảo hiểm,A00,21,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7540204DKK,"Công nghê dệt, may (Chuyên ngành Công nghệ may; Thiết kế thời trang)",A00,20,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7480201DKK,Công nghệ thông tin (Chuyên ngành Công nghệ thông tin; Hệ thống thông tin; Truyền dữ liệu và mạng máy tính),A00,24,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7480108DKK,Công nghệ kỹ thuật máy tính,A00,22.5,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7540101DKK,Công nghệ thực phẩm (Chuyên ngành Công nghệ đồ uống và đường bánh kẹo; Công nghệ chế biến và bảo quản nông sản),A00,20,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510302DKK,Công nghệ kỹ thuật điện tử - Viễn thông (Chuyên ngành Kỹ thuật viễn thông; Kỹ thuật điện tử),A00,22.2,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510203DKK,Công nghệ kỹ thuật cơ điện tử (Chuyên ngành Kỹ thuật Robot; Hệ thống cơ điện tử; Hệ thống cơ điện tử trên ô tô),A00,22.5,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7540202DKK,"Công nghệ sợi , dệt",A00,19,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510201DKK,Công nghệ kỹ thuật cơ khí (Chuyên ngành Công nghệ chế tạo máy; Máy và cơ sở thiết kế máy),A00,22,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510301DKK,"Công nghệ kỹ thuật điện, điện tử (Chuyên ngành Điện dân dụng và công nghiệp; Hệ thống cung cấp điện; Thiết bị điện, điện tử",A00,22.2,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340301DKK,Kế toán (Chuyên ngành Kế toán doanh nghiệp; Kế toán nhà hàng khách sạn; Kế toán công; Kế toán kiểm toán),A00,22.5,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7460108DKK,Khoa học Dữ liệu,A00,22,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340302DKK,Kiểm toán,A00,22.5,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340121DKK,Kinh doanh Thương mại (Chuyên ngành Kinh doanh thương mại; Thương mại điện tử),A00,24,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510605DKK,Logistics và Quản lý chuỗi cung ứng,A00,23.3,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7480102DKK,Mạng máy tính và truyền thông dữ liệu (Chuyên ngành Mạng máy tính và truyền thông dữ liệu; Chuyên ngành an toàn thông tin),A00,22.2,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340115DKK,Marketing,A00,23.7,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7510205DKK,Ngành công nghệ kỹ thuật ô tô,A00,23,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7810103DKK,Ngành Quản trị dịch vụ du lịch và lữ hành,A00,23,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7220201DKK,Ngôn ngữ Anh (Chuyên ngành Biên phiên dịch; Chuyên ngành giảng dạy),A01,23,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7810201DKK,Quản trị khách sạn,A00,23.3,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340101DKK,Quản trị kinh doanh (Chuyên ngành Quản trị kinh doanh; Quản trị Marketing; Logistics và quản lý chuỗi cung ứng),A00,23.3,
DKK,Đại học Kinh tế Kỹ thuật Công nghiệp Hà Nội,7340201DKK,Tài chính ngân hàng (Chuyên ngành Tài chính doanh nghiệp; Ngân hàng; Tài chính bảo hiểm; Đầu tư tài chính),A00,23,
HHT,Đại học Hà Tĩnh,7310201,Chính trị học,A00,16,
HHT,Đại học Hà Tĩnh,7480201,Công nghệ thông tin,A00,16,
HHT,Đại học Hà Tĩnh,7140202,Giáo dục Tiểu học,C04,26.04,
HHT,Đại học Hà Tĩnh,7340301,Kế toán,A00,16,
HHT,Đại học Hà Tĩnh,7440301,Khoa học môi trường,A00,16,
HHT,Đại học Hà Tĩnh,7620110,Khoa học cây trồng,A00,16,
HHT,Đại học Hà Tĩnh,7620115,Kinh tế nông nghiệp,A00,16,
HHT,Đại học Hà Tĩnh,7580201,Kỹ thuật xây dựng,A00,16,
HHT,Đại học Hà Tĩnh,7380101,Ngành Luật,A00,16,
HHT,Đại học Hà Tĩnh,7220201,Ngôn ngữ Anh,D01,16,
HHT,Đại học Hà Tĩnh,7220204,Ngôn ngữ Trung Quốc,C00,16,
HHT,Đại học Hà Tĩnh,7810103,Quản trị dịch vụ du lịch và lữ hành,A00,16,
HHT,Đại học Hà Tĩnh,7340101,Quản trị Kinh doanh,A00,16,
HHT,Đại học Hà Tĩnh,7340201,Tài chính – Ngân hàng,A00,16,
HHT,Đại học Hà Tĩnh,7640101,Thú y,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7480201,Công nghệ thông tin,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7340301,Kế toán,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7580301,Kinh tế xây dựng,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7580201,Kỹ thuật xây dựng,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7580205,Kỹ thuật xây dựng công trình giao thông,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7520207,Ngành Kỹ thuật điện tử truyền thông,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7340101,Quản trị Kinh doanh,A00,16,
DBH,Đại Học Quốc Tế Bắc Hà,7340201,Tài chính – Ngân hàng,A00,16,
DDM,Đại học Công Nghiệp Quảng Ninh,7480201,Công nghệ thông tin,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7510102,Công nghệ kỹ thuật xây dựng dân dụng và công nghiệp,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7510201,Công nghệ kỹ thuật cơ khí (chuyên ngành Cơ khí chế tạo),A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7340301,Kế toán,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7520607,Kỹ thuật tuyển khoáng,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7520503,Kỹ thuật trắc địa – bản đồ,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7520601,Kỹ thuật mỏ,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7340101,Quản trị Kinh doanh,A00,15,
DDM,Đại học Công Nghiệp Quảng Ninh,7340201,Tài chính – Ngân hàng,A00,15,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7860231|21A00,ĐT Trinh sát Kỹ thuật  (Nam - Phía Bắc),A00,25.1,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7860231|22A00,ĐT Trinh sát Kỹ thuật (Nam -Phía Nam),A00,24.25,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7860231|21A01,ĐT Trinh sát Kỹ thuật (Nam -Phía Bắc),A01,25.1,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7860231|22A01,ĐT Trinh sát Kỹ thuật (Nam - Phía Nam),A01,24.25,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220202|10D02,Ngôn ngữ Nga (Nữ),D02,26.38,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220204|10D04,Ngôn ngữ Trung Quốc (Nữ),D04,27.97,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220202|10D01,Ngôn ngữ Nga (Nữ),D01,26.38,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220204|20D04,Ngôn ngữ Trung Quốc (Nam),D04,27.43,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220201|20D01,Ngôn ngữ Anh (Nam),D01,25.57,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220202|20D01,Ngôn ngữ Nga (Nam),D01,23.81,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220204|20D01,Ngôn ngữ Trung Quốc (Nam),D01,27.43,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220204|10D01,Ngôn ngữ Trung Quốc,D01,27.97,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220201|10D01,Ngôn ngữ Anh (Nữ),D01,27.46,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7220202|20D02,Ngôn ngữ Nga (Nam),D02,23.81,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7310206|20D01,Quan hệ quốc tế (Nam),D01,26.17,
NQH,Học viện Khoa Học Quân Sự - Hệ Quân sự,7310206|10D01,Quan hệ quốc tếQuan hệ quốc tế (Nữ),D01,27.97,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,D01,26.71,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101_CLC,Báo chí chất lượng cao,C00,27.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,C00,28,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101,Báo chí,D14,26.81,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320101_CLC,Báo chí chất lượng cao,D01 | D14,26.13,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,C00,24.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7760101,Công tác xã hội,D01 | D14 | D15,23.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,D15,22.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,D01,22.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,A01,21,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310501,Địa lý học,C00,24.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,D01 | D14,22.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,A01,21,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,C00,23.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310608,Đông phương học,D04,24.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310608,Đông phương học,D01 | D14,24.97,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,C00,24.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,C01,23.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,B00 | D01,23,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310614,Hàn Quốc học,D01 | D14,25.12,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,D14,24.25,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,D01 | D15,24,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,C00,26,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,D01 | D14 | D15,22.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,C00,23.75,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220208,Ngôn ngữ Italia,D01,22.56,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204CLC,Ngôn ngữ Trung Quốc CLC,D01,24.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205,Ngôn ngữ Đức,D05,23.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220201_CLC,Ngôn ngữ Anh chất lượng cao,D01,25.32,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220206,Ngôn ngữ Tây Ban Nha,D03 | D05,23.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204,Ngôn ngữ Trung Quốc,D01 | D04,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205,Ngôn ngữ Đức,D01,24.85,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220201,Ngôn ngữ Anh,D01,26.05,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205CLC,Ngôn ngữ Đức** CTĐT CLC TT23,D05,22.05,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220203,Ngôn ngữ Pháp,D01,23.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229020,Ngôn ngữ học,C00,25.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205CLC,Ngôn ngữ Đức** CTĐT CLC TT23,D01,23.4,
