Mã trường,Tên trường,Mã ngành,Tên ngành,Tổ hợp môn,Điểm thi THPT,Ghi chú
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,C00,26.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7580112,Đô thị học,D14,24.19,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310608,Đông phương học,D04,24.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310608,Đông phương học,D01,24.57,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310608,Đông phương học,D14,25.45,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,B00 | D01,24.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,C00,26.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,B00,24,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140101,Giáo dục học,C01,23.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310614,Hàn Quốc học,D01,25.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310614,Hàn Quốc học,D14,25.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,73106a1,Kinh doanh thương mại Hàn Quốc,D14,26.96,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,73106a1,Kinh doanh thương mại Hàn Quốc,D01,26.36,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,D14,26.14,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,D01 | D15,25,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229010,Lịch sử,C00,28.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,D14,24.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,D01,24.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,D15,24.85,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320303,Lưu trữ học,C00,26.98,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7210213,Nghệ thuật học,D14,26.75,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7210213,Nghệ thuật học,C00,28.15,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7210213,Nghệ thuật học,D01,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229020,Ngôn ngữ học,D14,25.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220206,Ngôn ngữ Tây Ban Nha,D03 | D05,22.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205,Ngôn ngữ Đức,D01,25.33,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229020,Ngôn ngữ học,D01,24.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220206,Ngôn ngữ Tây Ban Nha,D01,24.48,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204_CLC,Ngôn ngữ Trung Quốc - Chất lượng cao,D04,24.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204,Ngôn ngữ Trung Quốc,D04,25.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220202,Ngôn ngữ Nga,D01,22.95,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220202,Ngôn ngữ Nga,D02,22.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220208,Ngôn ngữ Italia,D03 | D05,22.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205_CLC,Ngôn ngữ Đức - Chất lượng cao,D01,24.15,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220203,Ngôn ngữ Pháp,D03,23.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220201,Ngôn ngữ Anh,D01,26.27,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220208,Ngôn ngữ Italia,D01,22.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205,Ngôn ngữ Đức,D05,23.07,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220203,Ngôn ngữ Pháp,D01,24.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229020,Ngôn ngữ học,C00,27.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204_CLC,Ngôn ngữ Trung Quốc - Chất lượng cao,D01,25.08,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220205_CLC,Ngôn ngữ Đức - Chất lượng cao,D05,22.09,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220201_CLC,Ngôn ngữ Anh chất lượng cao,D01,25.68,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7220204,Ngôn ngữ Trung Quốc,D01,25.78,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310302,Nhân học,D14,25.51,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310302,Nhân học,D15,25.58,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310302,Nhân học,D01,25.05,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310302,Nhân học,C00,27.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,D14,24.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,D01,23.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613,Nhật Bản học,D14,26,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613,Nhật Bản học,D01,25.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,D06,23.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613_CLC,Nhật Bản học chất lượng cao,D63,23.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310613,Nhật Bản học,D06 | D63,25,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành (Chất lượng cao),D14,25.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140114,Quản lý giáo dục,D01,24.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140114,Quản lý giáo dục,A01,24,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành (Chất lượng cao),D01,25.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7340406,Quản trị văn phòng,D14,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,D01,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,D15,26.75,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7340406,Quản trị văn phòng,C00,27.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320205,Quản lý thông tin,D14,25.48,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320205,Quản lý thông tin,C00,27.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310206,Quan hệ quốc tế,D14,27.15,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành (Chất lượng cao),D15,25.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,28.33,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320205,Quản lý thông tin,D01,24.98,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320205,Quản lý thông tin,A01,24.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310206,Quan hệ quốc tế,D01,26.45,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310206_CLC,Quan hệ quốc tế chất lượng cao,D14,26.4,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140114,Quản lý giáo dục,D14,24.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7140114,Quản lý giáo dục,C00,26.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103,Quản trị dịch vụ du lịch và lữ hành,D14,26.47,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7810103_CLC,Quản trị dịch vụ du lịch và lữ hành (Chất lượng cao),C00,27,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7340406,Quản trị văn phòng,D01,25.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310206_CLC,Quan hệ quốc tế chất lượng cao,D01,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310601,Quốc tế học,D14 | D15,27,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310601,Quốc tế học,D01,25.75,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310601,Quốc tế học,D09,25.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310401,Tâm lý học,B00,25.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310403,Tâm lý học giáo dục,D01,25.9,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310403,Tâm lý học giáo dục,B00 | B08,24.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310401,Tâm lý học,D01,25.51,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310403,Tâm lý học giáo dục,D14,26.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310401,Tâm lý học,C00,25.05,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310401,Tâm lý học,D14,25.58,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320201,Thông tin - thư viện,D14,24.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320201,Thông tin - thư viện,D01,23.3,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320201,Thông tin - thư viện,A01,23,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320201,Thông tin - thư viện,C00,26.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229009,Tôn giáo học,C00,26,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229009,Tôn giáo học,D14,23.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229009,Tôn giáo học,D01,22.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229001,Triết học,D14,24.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229001,Triết học,C00,26.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229001,Triết học,A01,22.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229001,Triết học,D01,24.5,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320104,Truyền thông đa phương tiện,D14,27.87,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320104,Truyền thông đa phương tiện,D01,27.1,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7320104,Truyền thông đa phương tiện,D15,27.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229040,Văn hoá học,D01,25.8,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229040,Văn hoá học,C00,28.2,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229040,Văn hoá học,D15,26.6,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229030,Văn học,D01,25.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229030,Văn học,C00,27.7,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229040,Văn hoá học,D14,26.27,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7229030,Văn học,D14,26.18,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310630,Việt Nam học,D01,25,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310630,Việt Nam học,D01 | D14,25.5,Việt Nam học
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310630,Việt Nam học,D15,25.7,Việt Nam học
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310630,Việt Nam học,C00,27.7,Việt Nam học
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310301,Xã hội học,C00,27.95,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310301,Xã hội học,A00,24,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310301,Xã hội học,D14,26.35,
QSX,Đại học Khoa học xã hội và Nhân văn - Đại học Quốc gia TP HCM,7310301,Xã hội học,D01,25.65,
DAD,Đại Học Đông Á,7510205DL,Công nghệ kỹ thuật Ô tô (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7540101,Công nghệ thực phẩm,A00,15,
DAD,Đại Học Đông Á,7480201,Công nghệ thông tin,A00,15,
DAD,Đại Học Đông Á,7510303DL,Công nghệ kỹ thuật Điều khiển và Tự động hóa,A00,15,
DAD,Đại Học Đông Á,7480201DL,Công nghệ thông tin (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7510103,Công nghệ kỹ thuật xây dựng (chuyên ngành Xây dựng dân dụng & Công nghiệp),A00,15,
DAD,Đại Học Đông Á,7510301,"Công nghệ kỹ thuật điện, điện tử",A00,15,
DAD,Đại Học Đông Á,7510103DL,Công nghệ kỹ thuật Xây dựng (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7510301DL,Công nghệ kỹ thuật Điện - Điện tử (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7540101DL,Công nghệ thực phẩm (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7510205,Công nghệ kỹ thuật ô tô,A00,15,
DAD,Đại Học Đông Á,7510303,Công nghệ kỹ thuật điều khiển và tự động hóa,A00,15,
DAD,Đại Học Đông Á,7720301DL,Điều dưỡng (Phân hiệu tại Đắk Lắk),A00,19,
DAD,Đại Học Đông Á,7720301,Điều dưỡng,A00,19,
DAD,Đại Học Đông Á,7720401,Dinh dưỡng,A00,15,
DAD,Đại Học Đông Á,7720201,Dược học,A00,21,
DAD,Đại Học Đông Á,7720302,Hộ sinh,A00,19,
DAD,Đại Học Đông Á,7340301,Kế toán,A00,15,
DAD,Đại Học Đông Á,7340301DL,Kế toán (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7480106,Kỹ thuật máy tính,A00,15,
DAD,Đại Học Đông Á,7720603,Kỹ thuật phục hồi chức năng,A00,19,
DAD,Đại Học Đông Á,7510605DL,Logistics và quản lý chuỗi cung ứng (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7510605,Logistics và Quản lý chuỗi cung ứng,A00,15,
DAD,Đại Học Đông Á,7380107,Luật kinh tế,A00,15,
DAD,Đại Học Đông Á,7340115,Marketing,A00,15,
DAD,Đại Học Đông Á,7340115DL,Marketing (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7380101,Ngành Luật,A00,15,
DAD,Đại Học Đông Á,7340120,Ngành Kinh doanh quốc tế,A00,15,
DAD,Đại Học Đông Á,7220204DL,Ngôn ngữ Trung Quốc (Phân hiệu tại Đắk Lắk),A01,15,
DAD,Đại Học Đông Á,7220209,Ngôn ngữ Nhật,A01,15,
DAD,Đại Học Đông Á,7220201DL,Ngôn ngữ Anh (Phân hiệu tại Đắk Lắk),A01,15,
DAD,Đại Học Đông Á,7220204,Ngôn ngữ Trung Quốc,A01,15,
DAD,Đại Học Đông Á,7220210,Ngôn ngữ Hàn Quốc,A01,15,
DAD,Đại Học Đông Á,7220201,Ngôn ngữ Anh,A01,15,
DAD,Đại Học Đông Á,7620101DL,Nông nghiệp (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7620101,Nông nghiệp,A00,15,
DAD,Đại Học Đông Á,7340406,Quản trị văn phòng,A00,15,
DAD,Đại Học Đông Á,7340404,Quản trị nhân lực,A00,15,
DAD,Đại Học Đông Á,7229042,Quản lý văn hoá,A00,15,
DAD,Đại Học Đông Á,7810201DL,Quản trị khách sạn (Phân hiệu tại Đắk Lắk),C00,15,
DAD,Đại Học Đông Á,7810103,Quản trị dịch vụ du lịch và lữ hành,C00,15,
DAD,Đại Học Đông Á,7340101,Quản trị Kinh doanh,A00,15,
DAD,Đại Học Đông Á,7310206DL,Quan hệ quốc tế (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7810201,Quản trị khách sạn,C00,15,
DAD,Đại Học Đông Á,7340101DL,Quản trị kinh doanh (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7310206,Quan hệ quốc tế,A00,15,
DAD,Đại Học Đông Á,7810103DL,Quản trị DV Du lịch và Lữ hành (Phân hiệu tại Đắk Lắk),C00,15,
DAD,Đại Học Đông Á,7810202,Quản trị nhà hàng và dịch vụ ăn uống,C00,15,
DAD,Đại Học Đông Á,7340201DL,Tài chính ngân hàng (Phân hiệu tại Đắk Lắk),A00,15,
DAD,Đại Học Đông Á,7340201,Tài chính – Ngân hàng,A00,15,
DAD,Đại Học Đông Á,7310401,Tâm lý học,A00,15,
DAD,Đại Học Đông Á,7210404,Thiết kế thời trang,A00,15,
DAD,Đại Học Đông Á,7340122,Thương mại điện tử,A00,15,
DAD,Đại Học Đông Á,7340122DL,Thương mại điện tử (Phân hiệu tại Đắk Lắk),A00,15,
